app_id,primary_mechanic,secondary_mechanics,primary_theme,secondary_themes,combat,roguelite,meta_layer,arrow_tapaway,projectile_continues_outside_board,external_targets,external_mobs_or_enemies,bosses,direction_is_resource,board_rotation_or_direction_change,temporary_targets_or_move_windows,run_upgrades,choose_one_of_three,projectile_modifiers,ricochet,pierce,split_or_multishot,chain_or_bounce,elemental_effects,confidence_mechanic,confidence_theme,confidence_magic_arrow_features,needs_review,evidence
51568352,other_puzzle,,cute_animals,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,помести стадо овец в волшебную бутылку на вместимость
51568364,other_puzzle,,space_scifi,,cosmetic,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,medium,no,"порталы двух дыр двигают предметы; уничтожай врагов, звезды"
51568369,non_puzzle,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,"игра на выбывание: жми желтую кнопку, целевой счет, реакция"
51568377,non_puzzle,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"бильярд: угол и сила кия, загони шар, лимит паттов"
51569769,other_puzzle,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,двигай квадраты по стрелкам в отверстия; кресты исчезают
51573679,picture_reveal,,unknown_mixed,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"пазлы 6-1200 элементов, галереи, фото и ИИ, достижения"
51573696,non_puzzle,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"европейская рулетка: ставки, удача, интерфейс"
51575745,tabletop,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"Закрытый Бисли: пасьянс с одной колодой, выбор основания"
51580356,match3,,treasure_adventure,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"кристаллы 3 в ряд, комбо 4+, гравитация, сокровища"
51580468,merge,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"объединяй одинаковые кубики в новые, очки, лидеры"
51583968,tabletop,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"дурак подкидной и переводной, колоды 24-52, друзья"
51588234,other_puzzle,,monsters_combat,,core,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,"нарисуй оружие воображением, атакуй врагов эффектами"
51588239,non_puzzle,,realistic_neutral,,core,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"прицелься найди врагов на сцене и победи, 3D шутер"
51588799,other_puzzle,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"сапер: найди все бомбы и разминируй поле, сложности"
51596201,other_puzzle,,abstract,,none,no,none,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,high,high,medium,no,красной пуговицей сбей желтые за 3 попытки; отскок от стен
51596928,tabletop,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"Козел: взятки, крестовая дама крюком, таблица лидеров"
51598258,picture_reveal,,space_scifi,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,"событие Honkai: собирай пазл, призы от Пом-Пом"
51598880,other_puzzle,,cute_animals,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,нарисуй стену из линии чтобы защитить кота от пчел
51600591,other_puzzle,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,нарисуй путь к трубе чтобы наполнить колбу жидкостью
51601979,other_puzzle,,cute_animals,food_household,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,нарисуй пуль чтобы Догги съел хотдог; пилы и препятствия
51603409,bubble_shooter,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"стреляй шариками, собирай три в ряд, головоломки-пазлы"
51605986,match3,,cute_animals,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"соединяй 3+ котов цвета в ряд, очисти поле, ходы"
51606926,other_puzzle,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,"найди числа: память и внимательность, 3 режима"
51610911,other_puzzle,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"вращай трубы для лавы; время и лимит ходов, вулкан"
51610937,tabletop,,vehicles,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"Морской Бой: классика, авиация, подводная охота, ИИ и онлайн"
51613524,non_puzzle,,detective_mystery,farm_garden,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,интерактивная книга: мистический детектив про грибников
51614608,tile_match,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"соединяйте 3D-плитки, фрукты и шары, дзен-практика"
51615245,other_puzzle,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,"лопай пузыри как в детстве, сцены и реквизит, антистресс"
51615248,non_puzzle,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,"подбирай ногти и лак, избегай препятствий, маникюр"
51615249,merge,,food_household,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,high,high,no,"преобразовывай овощи и зерновые, склад полон, рекорд"
51615259,other_puzzle,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,используй местность чтобы сбить целевых персонажей
51615269,tile_match,,cute_animals,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"Lianliankan: скорость рук, прорыв, лестница, комбо"
51617378,tabletop,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"крестики-нолики 3х3 4х4 5х5, против ПК и друг друга"
51618368,tabletop,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"шашки онлайн и с ПК, поддавки, 5 сложностей, статистика"
51618682,match3,,home_renovation,,none,no,renovation_story,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,medium,no,"три в ряд; ремонт и дизайн дома, истории декоратора"
51619559,picture_reveal,,unknown_mixed,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"раскраска по номерам бисером, аппликации, для новичков"
51621091,tile_match,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"нажми и сопоставь плитки до таймера, дзен мастер"
51624500,tabletop,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"Косынка 52 карты: базы-дома, туз-король, свободные короли"
51624546,other_puzzle,,romance_love,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"DOP: дорисуй деталь чтобы спасти влюбленных, юмор"
51625374,block_hexa,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,"судоку и тетрис: квадраты в сетку 9х9, линии и хранение"
51625375,tile_match,,treasure_adventure,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,connect пары 3 линиями на время; исследователь и приключения
51625379,tile_match,,abstract,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,high,high,no,"пары чисел и суммы 10 на сетке, очисти панель"
51626201,tabletop,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"дурак переводной и подкидной, 2-6 игроков, статистика"
51626772,word,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"найди слова из списка по 1000 уровням, 3 сложности"
51629175,merge,,monsters_combat,,core,no,rpg_progression,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,medium,no,"слияние и крафт оружия, прокачка, уничтожь роботов"
51630451,match3,,treasure_adventure,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,"сдвигай и сопоставляй камни; поиски сокровищ, новый ряд за ход"
51633404,unknown,,magic_fantasy,,unknown,unknown,pvp_tournament,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,low,high,low,yes,турнир магов раз в 10 лет; механики боев нет
51638851,other_puzzle,,romance_love,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,high,high,no,"логика и IQ для влюбленных, невозможные свидания"
51640371,picture_reveal,,unknown_mixed,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,интерактивная раскраска: дизайны и цвета на выбор
51643303,other_puzzle,,vehicles,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"убери авто со стоянки, не столкнись со старушкой"
51643318,non_puzzle,,magic_fantasy,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,low,high,no,волшебный паркур: задачи и режимы; правил нет
51650000,tabletop,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"нарды: кости, ходы, дом, снять шашки; полные правила"
51650749,sort,,vehicles,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,сортируй поезда по вокзалам по цветам; логика и внимание
51651415,merge,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,классическая 2048 в антураже панелек и дворов
51651635,other_puzzle,,magic_fantasy,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,high,no,"направляй потоки воды, русалочка, подводный мир"
51658458,other_puzzle,,realistic_neutral,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,задачи со спичками на интеллект; правил нет
51662604,sort,,cute_animals,,none,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,high,no,сортируй птиц цвета на ветки; одного цвета улетают
51668794,non_puzzle,,treasure_adventure,,core,no,none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,medium,medium,high,no,"Робин Гуд: оружие, монетки, разделаться с богачами"
51676057,merge,,magic_fantasy,,none,no,idle_economy,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,medium,medium,no,"idle: соедини гоблинов в мощного; руны, события"
51676385,match3,,treasure_adventure,,none,no,renovation_story,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,high,high,medium,no,"фишки три в ряд; сокровища, экспедиция, restore локаций"
