bucket,bucket_kind,app_id,title,genre,match_strength,reasons,members_count,published,age_days,rank_growth_rate,rank_popular_week,rank_popular_today,hot_top300
match3,mechanic,51554341,Яйца Уничтожены,Three in a row,weak,genre_weak:Three in a row,16510,2023-04-04,1261,1827,2528,785,0
match3,mechanic,51543283,Ликвидация Звезды,Three in a row,weak,genre_weak:Three in a row,16374,2023-03-13,1283,3259,997,,0
match3,mechanic,53421811,Ломай Башню - полностью!,Three in a row,weak,genre_weak:Three in a row,15678,2025-04-11,523,2706,1523,689,0
match3,mechanic,52876409,Рецепт Бармена,Three in a row,weak,genre_weak:Three in a row,15108,2025-10-13,338,,1755,,0
match3,mechanic,51729440,Фэнтези Коннект,Three in a row,weak,genre_weak:Three in a row,14313,2024-10-11,705,2420,2405,2388,0
match3,mechanic,51568330,Пузырьки Конфет,Three in a row,weak,genre_weak:Three in a row,14196,2023-03-13,1283,2257,4541,4542,0
match3,mechanic,53110303,Разомни Мозги,Three in a row,weak,genre_weak:Three in a row,13943,2025-02-20,573,1838,2024,1957,0
match3,mechanic,51543289,Мастер Ликвидации,Three in a row,weak,genre_weak:Three in a row,13012,2023-03-08,1288,2484,3432,3440,0
match3,mechanic,51703502,Шарики Соединяй по Номерам,Three in a row,weak,genre_weak:Three in a row,12939,2023-07-14,1160,4265,3742,3735,0
match3,mechanic,52876417,Я Люблю Устранение,Three in a row,weak,genre_weak:Three in a row,11860,2025-07-22,421,2088,1097,2278,0
match3,mechanic,8180503,Планета Зума,Three in a row,weak,genre_weak:Three in a row,11848,2022-05-30,1570,4507,3299,3300,0
match3,mechanic,8049649,Маджонг Сладкая пара,Three in a row,weak,genre_weak:Three in a row,10835,2022-01-14,1706,2716,2474,770,0
match3,mechanic,53612890,Поп Блоки,Three in a row,weak,genre_weak:Three in a row,10697,2025-05-26,478,3237,2253,2352,0
match3,mechanic,53038500,Спасай цветы: сортировка,Three in a row,weak,genre_weak:Three in a row,10508,2025-02-18,575,3495,2650,718,0
match3,mechanic,53026505,БаБАХ,Three in a row,weak,genre_weak:Three in a row,10496,2025-07-11,432,4227,2759,2461,0
match3,mechanic,53892645,Метатель Шариков,Three in a row,weak,genre_weak:Three in a row,10444,2025-07-11,432,3681,942,1655,0
match3,mechanic,51859640,Соединяй Шарики Линией,Three in a row,weak,genre_weak:Three in a row,10419,2024-02-19,940,2323,3298,3299,0
match3,mechanic,52010899,Тайл Мастер,Three in a row,weak,genre_weak:Three in a row,10092,2024-07-22,786,4282,1846,909,0
match3,mechanic,51548724,Невозможная 10ка,Three in a row,weak,genre_weak:Three in a row,9134,2023-02-10,1314,2624,708,853,0
match3,mechanic,51541268,Птичий остров,Three in a row,weak,genre_weak:Three in a row,9090,2023-02-02,1322,3363,663,417,0
match3,mechanic,53515711,Зверята по полочкам,Three in a row,weak,genre_weak:Three in a row,9079,2025-04-30,504,4097,2165,2789,0
match3,mechanic,51817989,Счастливого Cлияния,Three in a row,weak,genre_weak:Three in a row,8953,2024-03-05,925,1952,1329,1647,0
match3,mechanic,52913915,Коты в автобусы!,Three in a row,weak,genre_weak:Three in a row,8736,2025-02-07,586,2515,2344,173,1
match3,mechanic,8056133,Candy Blast - головоломка,Three in a row,weak,genre_weak:Three in a row,8395,2022-01-20,1700,2760,570,2301,0
match3,mechanic,51729475,Доставщик Боба-Чай,Three in a row,weak,genre_weak:Three in a row,8237,2024-09-27,719,1586,3771,3779,0
match3,mechanic,51489675,Снежный Беспредел 2023,Three in a row,weak,genre_weak:Three in a row,7975,2022-12-05,1381,3788,2697,560,0
match3,mechanic,53666703,Четыре в ряд,Three in a row,weak,genre_weak:Three in a row,7923,2025-06-05,468,3974,2218,611,0
match3,mechanic,51488918,Маджонг Кухня,Three in a row,weak,genre_weak:Three in a row,7809,2022-11-29,1387,4176,723,,0
match3,mechanic,54045061,Цветные Блоки,Three in a row,weak,genre_weak:Three in a row,7673,2025-09-08,373,1943,2320,1756,0
match3,mechanic,52068361,Ляли Поп,Three in a row,weak,genre_weak:Three in a row,7418,2024-08-05,772,1510,2719,,0
match3,mechanic,52094454,Матрешки,Three in a row,weak,genre_weak:Three in a row,6740,2024-09-02,744,2786,1389,1171,0
match3,mechanic,54027484,Сортировка: уютный порядок,Three in a row,weak,genre_weak:Three in a row,6544,2025-09-24,357,583,947,329,0
match3,mechanic,54163194,Ледяной Взрыв,Three in a row,weak,genre_weak:Three in a row,6482,2025-09-24,357,3022,2158,962,0
match3,mechanic,51729449,Сладкие Фрукты Совпадений,Three in a row,weak,genre_weak:Three in a row,6358,2024-10-11,705,,3758,3760,0
match3,mechanic,51813860,Зумбла в космосе,Three in a row,weak,genre_weak:Three in a row,6020,2023-12-13,1008,3914,4299,4299,0
match3,mechanic,53791644,Башни Тортов,Three in a row,weak,genre_weak:Three in a row,5647,2025-06-23,450,1101,1527,743,0
match3,mechanic,53624698,Зума Сокровища пиратов,Three in a row,weak,genre_weak:Three in a row,5598,2025-05-29,475,4186,1609,,0
match3,mechanic,53713131,Спаси Енотов,Three in a row,weak,genre_weak:Three in a row,5528,2025-06-09,464,3976,4524,4526,0
match3,mechanic,51832085,Приколдесные Шарики,Three in a row,weak,genre_weak:Three in a row,5320,2024-01-15,975,3379,2407,917,0
match3,mechanic,54086750,Обжора,Three in a row,weak,genre_weak:Three in a row,5143,2025-09-01,380,3992,1575,1951,0
match3,mechanic,54701847,Волшебный Лес,Three in a row,weak,genre_weak:Three in a row,5111,2026-08-13,34,4259,2714,,0
match3,mechanic,8217691,Маджонг - Японские Кланы,Three in a row,weak,genre_weak:Three in a row,4975,2022-07-13,1526,3970,4469,4480,0
match3,mechanic,52876418,Устранить Супервызов,Three in a row,weak,genre_weak:Three in a row,4679,2026-04-08,161,3172,1467,1191,0
match3,mechanic,53429374,Головоломка. Найди совпадения,Three in a row,weak,genre_weak:Three in a row,4568,2025-05-07,497,,434,1052,0
match3,mechanic,53685412,Мир Шариков,Three in a row,weak,genre_weak:Three in a row,4452,2025-06-05,468,2803,3302,3303,0
match3,mechanic,54160342,Судоку Мастерс,Three in a row,weak,genre_weak:Three in a row,4228,2025-09-22,359,2271,1253,708,0
match3,mechanic,51871400,LinkLine,Three in a row,weak,genre_weak:Three in a row,4018,2024-06-03,835,4462,4985,4985,0
match3,mechanic,54539824,Zuma Спасти лисенка,Three in a row,weak,genre_weak:Three in a row,3748,2026-04-14,155,4185,2351,,0
match3,mechanic,54121045,Я круче,Three in a row,weak,genre_weak:Three in a row,3732,2026-03-31,169,3531,689,1723,0
match3,mechanic,52539014,Лопай конфеты,Three in a row,weak,genre_weak:Three in a row,3658,2024-10-28,688,4879,4062,4063,0
match3,mechanic,52948317,Планетки,Three in a row,weak,genre_weak:Three in a row,3655,2025-02-03,590,3708,1403,2792,0
match3,mechanic,54222402,Шарики Спасатели,Three in a row,weak,genre_weak:Three in a row,3550,2025-10-20,331,4204,2502,144,1
match3,mechanic,54266190,Сочные Шарики,Three in a row,weak,genre_weak:Three in a row,3542,2025-10-27,324,,3741,3743,0
match3,mechanic,54617048,Tileswale: Школа Чародейства,Three in a row,weak,genre_weak:Three in a row,3333,2026-06-16,92,3429,664,874,0
match3,mechanic,52446922,Мама и Дочка: Модные Пузыри,Three in a row,weak,genre_weak:Three in a row,3266,2024-11-13,672,,3765,3733,0
match3,mechanic,54504594,Три Плитки в мире Хеллоуин,Three in a row,weak,genre_weak:Three in a row,3217,2026-03-27,173,4424,1456,768,0
match3,mechanic,51470385,Одинаковые Шары,Three in a row,weak,genre_weak:Three in a row,3034,2022-11-11,1405,4196,3887,3894,0
match3,mechanic,52207855,Милые Мордашки: Сортировка,Three in a row,weak,genre_weak:Three in a row,2734,2024-08-27,750,3011,4273,4273,0
match3,mechanic,54208550,Танчики Маджонг,Three in a row,weak,genre_weak:Three in a row,2661,2025-10-14,337,3863,4358,4350,0
match3,mechanic,54051783,Numberzilla,Three in a row,weak,genre_weak:Three in a row,2523,2025-08-19,393,2865,3442,3425,0
match3,mechanic,52308664,Шарики Про,Three in a row,weak,genre_weak:Three in a row,2458,2024-09-24,722,4457,4040,4050,0
match3,mechanic,53935012,Бабл-Буп Фиш!,Three in a row,weak,genre_weak:Three in a row,2240,2025-07-22,421,2192,3624,3602,0
match3,mechanic,54209536,Мастер Слияния,Three in a row,weak,genre_weak:Three in a row,2217,2025-10-14,337,3939,4423,4424,0
match3,mechanic,52876419,Цветочная Сага,Three in a row,weak,genre_weak:Three in a row,2001,2025-11-11,309,3216,3147,3148,0
match3,mechanic,51895922,Взрывные шары,Three in a row,weak,genre_weak:Three in a row,1972,2024-04-09,890,4001,4060,4061,0
match3,mechanic,54195270,Пятнашки,Three in a row,weak,genre_weak:Three in a row,1880,2025-10-08,343,3688,4625,4627,0
match3,mechanic,51882580,Цветной бум - шары в ряд,Three in a row,weak,genre_weak:Three in a row,1492,2024-03-20,910,3416,4167,4168,0
match3,mechanic,54013309,Плиточки,Three in a row,weak,genre_weak:Three in a row,1245,2025-08-11,401,3434,4197,4201,0
match3,mechanic,51556993,Beauty Fantasy Zen & Makeover,Three in a row,weak,genre_weak:Three in a row,1221,2023-04-27,1238,4654,2728,2253,0
match3,mechanic,52894088,Мастер Ловли Питомцев,Three in a row,weak,genre_weak:Three in a row,945,2026-07-16,62,1803,3368,3411,0
match3,mechanic,52898214,Мой Фруктовый Магазин,Three in a row,weak,genre_weak:Three in a row,934,2026-07-10,68,2396,3745,3747,0
match3,mechanic,54752934,Приключения Джелли,Three in a row,weak,genre_weak:Three in a row,832,2026-09-15,1,43,,3803,1
match3,mechanic,54575150,Лесной 3D маджонг,Three in a row,weak,genre_weak:Three in a row,697,2026-05-21,118,2674,3144,3145,0
match3,mechanic,7162962,Драконьи Кубики(Dragon Blocks),Three in a row,weak,genre_weak:Three in a row,620,2019-10-12,2531,4873,4052,4053,0
match3,mechanic,54702502,Бум Кубики,Three in a row,weak,genre_weak:Three in a row,513,2026-08-14,33,1961,4133,4134,0
match3,mechanic,54643503,Шарики классические,Three in a row,weak,genre_weak:Three in a row,512,2026-07-02,76,3281,3803,3813,0
match3,mechanic,54401577,Умный Садовник,Three in a row,weak,genre_weak:Three in a row,289,2026-01-12,247,2621,4307,4307,0
match3,mechanic,7551065,Lines,Three in a row,weak,genre_weak:Three in a row,148,2026-04-08,161,3366,3856,3863,0
match3,mechanic,52462690,Собери Три Карты,Three in a row,weak,genre_weak:Three in a row,137,2024-10-11,705,4782,4375,4333,0
puzzle_combat_roguelite,theme_combo,3579245,Блокада,3D shooter,strong,puzzle<mechanic:extra_block_hexa>; theme<desc:сражени>,8206649,2013-04-20,4897,585,3564,3574,0
puzzle_combat_roguelite,theme_combo,8211361,Epic Merge,Strategy,strong,puzzle<mechanic:merge>; theme<desc:сражай>,488350,2022-07-29,1510,62,79,285,1
puzzle_combat_roguelite,theme_combo,51487474,Время Героев: Три в ряд RPG,Three in a row,strong,puzzle<genre:Three in a row>; theme<title:rpg>,408481,2022-11-30,1386,216,49,43,1
puzzle_combat_roguelite,theme_combo,8133714,Небеса,Three in a row,strong,puzzle<genre:Three in a row>; theme<desc:сражени>,372435,2022-06-06,1563,491,210,214,1
puzzle_combat_roguelite,theme_combo,51522674,Блоквест,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:монстр>,353223,2023-02-15,1309,110,114,500,1
puzzle_combat_roguelite,theme_combo,7016437,🧨Герои Три в Ряд!,Three in a row,strong,puzzle<genre:Three in a row>; theme<desc:сражени>,288977,2019-06-20,2645,1802,209,,1
puzzle_combat_roguelite,theme_combo,53448227,Гранд Тур: Гонки Матч 2,Three in a row,strong,puzzle<genre:Three in a row>; theme<desc:rpg>,173954,2025-12-26,264,29,221,178,1
puzzle_combat_roguelite,theme_combo,7725851,Магический мир,Three in a row,strong,puzzle<genre:Three in a row>; theme<desc:битвы>,120166,2021-02-11,2043,457,235,120,1
puzzle_combat_roguelite,theme_combo,53056123,Майн 3D,Adventure,strong,puzzle<mechanic:extra_hidden_object_differences>; theme<desc:сражат>,102196,2025-03-06,559,399,551,,0
puzzle_combat_roguelite,theme_combo,52102698,Лудус - PvP игра Стратегия,Strategy,strong,puzzle<mechanic:merge>; theme<title:pvp>,93087,2024-08-16,761,3657,1738,1808,0
puzzle_combat_roguelite,theme_combo,51926885,Block Tanks: Строй и Сражайся,Arcade,strong,puzzle<mechanic:extra_block_hexa>; theme<title:сражай>,83396,2024-07-26,782,318,1779,467,0
puzzle_combat_roguelite,theme_combo,51816696,Невероятный Человек-Паук,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:монстр>,60215,2024-01-12,978,831,1153,,0
puzzle_combat_roguelite,theme_combo,52440823,Дракон и Енот Мердж Мастер,Economic,strong,puzzle<mechanic:merge>; theme<desc:врагов>,59874,2024-11-29,656,883,2267,357,0
puzzle_combat_roguelite,theme_combo,8146065,Природа атакует,Strategy,strong,puzzle<mechanic:merge>; theme<desc:защиту башн>,53876,2022-05-17,1583,1667,1765,1918,0
puzzle_combat_roguelite,theme_combo,54463056,Найди все Отличия Онлайн,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:pvp>,53127,2026-03-10,190,194,349,57,1
puzzle_combat_roguelite,theme_combo,52639869,Битва умов,Puzzle,strong,puzzle<genre:Puzzle>; theme<title:битва>,48745,2024-11-08,677,1106,2426,1671,0
puzzle_combat_roguelite,theme_combo,53580294,Твой Обби Побег,Arcade,strong,puzzle<mechanic:extra_hidden_object_differences>; theme<desc:монстр>,44368,2026-01-12,247,258,666,306,1
puzzle_combat_roguelite,theme_combo,7923311,Турнир: 5 вопросов,Puzzle,strong,puzzle<genre:Puzzle>; theme<desc:битва>,43200,2021-09-16,1826,2829,2361,2312,0
puzzle_combat_roguelite,theme_combo,51588239,Охотничья война,3D shooter,strong,puzzle<mechanic:extra_hidden_object_differences>; theme<desc:врагов>,39906,2024-11-05,680,1183,1991,,0
puzzle_combat_roguelite,theme_combo,52402295,Три в ряд. Фабрика слияний,Three in a row,strong,puzzle<genre:Three in a row>; theme<desc:монстр>,38706,2024-10-04,712,1577,1493,245,1
puzzle_combat_roguelite,theme_combo,53519106,Коты Разрушители,Simulator,strong,puzzle<mechanic:merge>; theme<desc:врагов>,36704,2025-05-05,499,1248,1310,,0
puzzle_combat_roguelite,theme_combo,54401028,Сокровища Принца,Three in a row,strong,puzzle<genre:Three in a row>; theme<desc:сражай>,34536,2025-12-23,267,2490,1294,,0
puzzle_combat_roguelite,theme_combo,8205529,Клад: Найди слова,Word game,strong,puzzle<mechanic:extra_hidden_object_differences>; theme<desc:битве>,32785,2022-06-29,1540,4337,4237,4229,0
